trade_date,market,active_count,advancers,decliners,unchanged,advance_ratio,decline_ratio,turnover_amount,market_cap_total,top10_cap_share,cap_weighted_change_pct,median_change_pct,breadth_5d,weighted_return_20d,volatility_20d,turnover_ratio_20d,regime_score,regime,source,source_ref,schema_version,universe_count,return_observation_count,missing_return_count,equal_weight_change_pct,active_market_cap_total
2013-04-17,KOSPI,875,412,392,71,0.470857,0.448,5357146796938.0,1116209168195111.0,0.395458,0.131186,0.0,0.492162,-1.08748,0.726911,1.299605,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,918,875,0,0.237097,1110260926954291.0
2013-04-18,KOSDAQ,981,346,571,64,0.352701,0.582059,2491958239140.0,122958523370965.0,0.137268,-1.128546,-0.47,0.477472,2.925338,1.145972,1.081107,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1007,981,0,-0.491397,122300570039032.0
2013-04-18,KOSPI,865,337,461,67,0.389595,0.532948,4283587674640.0,1102587293240273.0,0.392454,-1.215769,-0.21,0.444163,-1.88499,0.766809,1.00572,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,918,865,0,-0.009168,1096559078818783.0
2013-04-19,KOSDAQ,981,297,615,69,0.302752,0.626911,2678179039496.0,121290549005497.0,0.138532,-1.608128,-0.82,0.446075,-0.002762,1.176544,1.148523,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1007,981,0,-1.187808,120632595673564.0
2013-04-19,KOSPI,866,377,414,75,0.435335,0.47806,4506379412291.0,1106458899592899.0,0.389484,0.350886,0.0,0.441425,-1.460624,0.772876,1.050551,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,919,866,0,-0.196328,1100206477561734.0
2013-04-22,KOSDAQ,984,617,316,51,0.627033,0.321138,2600927459721.0,122589583079288.0,0.134889,1.233167,0.715,0.449362,1.437371,1.205015,1.100991,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1007,984,0,0.517398,121940649985592.0
2013-04-22,KOSPI,877,523,277,77,0.596351,0.315849,3708313723798.0,1117660685853153.0,0.390741,1.042642,0.45,0.457513,-1.923827,0.72956,0.864502,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,919,877,0,0.681277,1111672771279863.0
2013-04-23,KOSDAQ,983,581,320,82,0.591048,0.325534,2509478703210.0,124235913734380.0,0.137499,1.417355,0.48,0.469304,2.751309,1.239907,1.057094,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1005,983,0,0.905422,123600047813787.0
2013-04-23,KOSPI,873,478,313,82,0.547537,0.358534,3530274623485.0,1113588806615843.0,0.388334,-0.333581,0.27,0.487935,-2.566559,0.724768,0.822996,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,919,873,0,0.500493,1107796856866347.0
2013-04-24,KOSDAQ,982,657,277,48,0.669043,0.282077,2716993002200.0,126377562011764.0,0.139891,1.841354,0.925,0.508515,4.813427,1.291039,1.131833,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1005,982,0,1.546456,125198476775554.0
2013-04-24,KOSPI,873,624,190,59,0.714777,0.21764,4432548134895.0,1123145299118663.0,0.386371,0.897706,1.04,0.536719,-2.178055,0.746949,1.025984,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,919,873,0,1.346128,1117013994490307.0
2013-04-25,KOSDAQ,980,417,501,62,0.42551,0.511224,2958171872797.0,125251961292540.0,0.139102,-0.671002,-0.145,0.523077,3.307107,1.299669,1.219472,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1005,980,0,-0.053633,123948529646850.0
2013-04-25,KOSPI,867,438,370,59,0.50519,0.426759,4598110843911.0,1132526985856650.0,0.387923,0.88839,0.12,0.559838,-1.328305,0.777693,1.047688,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,919,867,0,0.23376,1126418361863654.0
2013-04-26,KOSDAQ,980,546,352,82,0.557143,0.359184,2531890328212.0,126629122527335.0,0.139091,1.177881,0.38,0.573955,4.007304,1.316565,1.02965,1,RISK_ON,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1005,980,0,0.720541,125324855192113.0
2013-04-26,KOSPI,868,427,364,77,0.491935,0.419355,4068278692909.0,1125822987140492.0,0.387455,-0.330925,0.0,0.571158,-2.243617,0.764206,0.926964,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,918,868,0,0.367512,1124452031461407.0
2013-04-29,KOSDAQ,982,526,390,66,0.535642,0.397149,2428630759170.0,127311370555099.0,0.138737,0.617057,0.25,0.555677,4.767202,1.317356,0.98713,1,RISK_ON,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1005,982,0,0.47831,126002688609409.0
2013-04-29,KOSPI,863,371,422,70,0.429896,0.488992,3648041496403.0,1123442141474737.0,0.387628,-0.178751,0.0,0.537867,-1.99243,0.760808,0.831213,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,918,863,0,-0.020359,1121726878078151.0
2013-04-30,KOSDAQ,983,399,521,63,0.4059,0.53001,2703601497689.0,126416356586148.0,0.138123,-0.702961,-0.25,0.518648,4.165536,1.331295,1.08113,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1006,983,0,-0.363357,125099260898328.0
2013-04-30,KOSPI,867,504,282,81,0.581315,0.32526,4974715289945.0,1137603875108118.0,0.388971,1.209989,0.51,0.544623,-0.377825,0.807507,1.133498,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,918,867,0,0.535536,1135478678109142.0
2013-05-02,KOSDAQ,979,411,504,64,0.419816,0.514811,2316814367939.0,125649713179488.0,0.137399,-0.51235,-0.16,0.468802,2.597974,1.32715,0.926459,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1002,979,0,0.077773,124328756551668.0
2013-05-02,KOSPI,874,317,479,78,0.3627,0.548055,4181072888251.0,1133905237177492.0,0.391287,-0.278652,-0.3,0.474207,-0.529371,0.809229,0.958079,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,918,874,0,-0.246167,1131603385941500.0
2013-05-03,KOSDAQ,979,595,324,60,0.607763,0.33095,2262916041798.0,126795402583397.0,0.136997,0.914104,0.49,0.505253,3.977707,1.330874,0.919774,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1001,979,0,0.805598,125504075395577.0
2013-05-03,KOSPI,870,498,294,78,0.572414,0.337931,4226194008423.0,1138986144027811.0,0.392375,0.481441,0.355,0.487652,1.118674,0.772465,0.985233,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,870,0,0.584172,1136732435913084.0
2013-05-06,KOSDAQ,978,487,418,73,0.497955,0.427403,2084575175403.0,127255752123067.0,0.137853,0.384725,0.0,0.493415,5.776064,1.284182,0.847287,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1000,978,0,0.281933,125964424935247.0
2013-05-06,KOSPI,869,445,351,73,0.512083,0.403913,3940973361899.0,1136983151513389.0,0.389114,-0.147689,0.14,0.491682,2.626302,0.673403,0.925279,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,869,0,0.515351,1135108917975567.0
2013-05-07,KOSDAQ,975,568,327,80,0.582564,0.335385,2321189324879.0,128769285850802.0,0.138286,1.262427,0.45,0.5028,10.870341,0.98248,0.94346,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,998,975,0,0.931436,127462859629382.0
2013-05-07,KOSPI,865,438,362,65,0.506358,0.418497,3652250215042.0,1132276840908012.0,0.385663,-0.388653,0.11,0.506974,2.628661,0.673314,0.857492,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,865,0,0.327642,1130146051995320.0
2013-05-08,KOSDAQ,975,569,330,76,0.58359,0.338462,2397655173267.0,129575604432058.0,0.136135,0.673889,0.48,0.538338,11.644791,0.974815,0.97454,1,RISK_ON,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,998,975,0,1.060369,128206038726988.0
2013-05-08,KOSPI,873,491,315,67,0.562428,0.360825,4150809830686.0,1133671415977166.0,0.384399,0.148077,0.35,0.503197,2.61069,0.673282,0.974546,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,873,0,0.698832,1131844361918729.0
2013-05-09,KOSDAQ,976,430,481,65,0.440574,0.492828,2472651937618.0,128854530260208.0,0.135049,-0.493931,0.0,0.542489,9.627992,0.983219,0.996111,1,RISK_ON,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,998,976,0,0.060984,127544197496388.0
2013-05-09,KOSPI,873,522,287,64,0.597938,0.328751,5053127673618.0,1147349138673451.0,0.383744,1.193933,0.5,0.550244,2.991112,0.696919,1.178012,1,RISK_ON,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,873,0,0.805017,1145552348126214.0
2013-05-10,KOSDAQ,977,331,584,62,0.338792,0.597748,2338600119910.0,128139133610730.0,0.136944,-0.580455,-0.57,0.488695,6.976493,0.951667,0.942108,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,977,0,-0.456192,126990446358160.0
2013-05-10,KOSPI,866,246,559,61,0.284065,0.645497,4269864288202.0,1127552244461250.0,0.382294,-1.702285,-0.71,0.492574,0.439447,0.787927,0.998396,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,866,0,-0.728441,1125624655942838.0
2013-05-13,KOSDAQ,979,371,558,50,0.378958,0.569969,2264902842463.0,127303684092964.0,0.139472,-0.588535,-0.38,0.464896,5.705646,0.970529,0.912419,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,979,0,-0.316803,126547188061641.0
2013-05-13,KOSPI,865,376,415,74,0.434682,0.479769,3123214426411.0,1130139083904248.0,0.382766,0.249787,0.0,0.477094,1.956823,0.733142,0.735215,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,865,0,0.000405,1127946059900161.0
2013-05-14,KOSDAQ,980,306,627,47,0.312245,0.639796,2810707872108.0,126502360119020.0,0.139068,-0.863521,-0.865,0.410832,3.400177,0.968886,1.12396,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,980,0,-0.935031,125746023571747.0
2013-05-14,KOSPI,871,373,436,62,0.428243,0.500574,4142332552273.0,1142328050941808.0,0.3845,1.102379,-0.11,0.461471,3.241251,0.761947,0.985417,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,871,0,-0.008416,1140277771388316.0
2013-05-15,KOSDAQ,980,585,338,57,0.596939,0.344898,2107628683531.0,127721973505691.0,0.139027,1.037042,0.57,0.413502,3.494975,0.972778,0.849061,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,980,0,0.939867,126965636958418.0
2013-05-15,KOSPI,872,506,295,71,0.580275,0.338303,3802989653763.0,1143926904892098.0,0.38383,0.153049,0.37,0.465041,3.264603,0.761915,0.912876,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,872,0,0.778601,1141924621887136.0
2013-05-16,KOSDAQ,979,409,507,63,0.417773,0.517875,2384617228388.0,127811278983275.0,0.141618,0.162515,-0.22,0.408941,3.53566,0.972708,0.973058,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,979,0,-0.220725,127026532144540.0
2013-05-16,KOSPI,875,446,367,62,0.509714,0.419429,4877407027460.0,1153610815758627.0,0.384674,0.890918,0.17,0.447396,4.04811,0.778116,1.170781,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,875,0,0.322629,1151814086990156.0
2013-05-20,KOSDAQ,979,408,497,74,0.416752,0.507661,1925498901624.0,128107398459042.0,0.141933,0.311858,-0.14,0.424533,5.044014,0.925434,0.797922,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,979,0,0.033371,127417213623921.0
2013-05-20,KOSPI,877,385,439,53,0.438997,0.50057,4416784253176.0,1152804334233283.0,0.384815,-0.033136,-0.1,0.478382,5.293761,0.710121,1.060213,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,877,0,0.223569,1151298568391197.0
2013-05-21,KOSDAQ,981,588,336,57,0.599388,0.342508,2103088478007.0,129490645737488.0,0.140471,1.004587,0.48,0.468619,7.833371,0.833689,0.879535,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,981,0,0.964128,128801680882486.0
2013-05-21,KOSPI,878,524,277,77,0.596811,0.31549,3788271127439.0,1152767118892544.0,0.383498,0.020548,0.41,0.510808,4.947152,0.711673,0.913591,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,878,0,1.298144,1151084165827783.0
2013-05-22,KOSDAQ,981,526,381,74,0.536188,0.388379,2280396318742.0,129847044867958.0,0.138196,0.342618,0.25,0.513408,6.88476,0.810458,0.965611,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,981,0,0.726911,129219242262956.0
2013-05-22,KOSPI,876,449,350,77,0.512557,0.399543,4533885527602.0,1159571377263989.0,0.386467,0.618621,0.16,0.527671,4.506746,0.693661,1.088322,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,876,0,0.384486,1158034975827563.0
2013-05-23,KOSDAQ,982,263,665,54,0.267821,0.677189,2489740808281.0,128737563473821.0,0.139128,-0.792045,-1.135,0.447584,4.556252,0.8062,1.054256,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,982,0,-0.888676,128123934618819.0
2013-05-23,KOSPI,876,231,597,48,0.263699,0.681507,4646225101692.0,1145194693754106.0,0.387751,-1.217643,-0.935,0.464356,3.579749,0.753326,1.105288,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,876,0,-1.017671,1143500367108550.0
2013-05-24,KOSDAQ,983,550,368,65,0.559512,0.374364,2145996175603.0,129814633881684.0,0.138474,0.881566,0.32,0.475932,3.570878,0.733963,0.92107,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,983,0,0.683235,129223455226682.0
2013-05-24,KOSPI,877,417,381,79,0.475485,0.434436,3715203584910.0,1147532278186354.0,0.388259,0.221423,0.0,0.45751,2.88549,0.735262,0.891804,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,877,0,0.005849,1146084021856933.0
2013-05-27,KOSDAQ,985,573,353,59,0.581726,0.358376,2031709152703.0,130604346053756.0,0.13798,0.682202,0.46,0.508927,4.981871,0.714673,0.876114,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,985,0,0.762741,130209835603474.0
2013-05-27,KOSPI,875,437,377,61,0.499429,0.430857,2983327643546.0,1151412148261147.0,0.388335,0.35713,0.0,0.469596,2.343713,0.717304,0.719469,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,875,0,0.428434,1149868362921121.0
2013-05-28,KOSDAQ,985,598,328,59,0.607107,0.332995,2495996528504.0,132445635606571.0,0.139509,1.469004,0.55,0.510471,5.283939,0.736148,1.076324,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,985,0,0.998447,132051125156289.0
2013-05-28,KOSPI,882,514,297,71,0.582766,0.336735,3904893979880.0,1155012830771044.0,0.385222,0.334048,0.41,0.466787,3.026531,0.711087,0.941716,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,882,0,0.932154,1153380595185433.0
2013-05-29,KOSDAQ,984,437,485,62,0.444106,0.492886,2220636406740.0,132456754923078.0,0.140348,0.063805,0.0,0.492054,4.705026,0.732616,0.96608,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,984,0,0.145295,132043457947596.0
2013-05-29,KOSPI,884,461,345,78,0.521493,0.390271,4753537274730.0,1163572273395252.0,0.386896,0.780374,0.155,0.468574,4.016454,0.719475,1.141048,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,884,0,0.725928,1161658435364731.0
2013-05-30,KOSDAQ,984,300,626,58,0.304878,0.636179,2262927566392.0,131705951236177.0,0.141822,-0.668232,-0.785,0.499466,4.741646,0.730434,0.995722,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1000,984,0,-0.592114,131270130500695.0
2013-05-30,KOSPI,886,266,558,62,0.300226,0.629797,5113489759821.0,1163762658869298.0,0.392245,0.05599,-0.585,0.47588,2.830455,0.681404,1.227451,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,886,0,-0.615542,1162783590267105.0
2013-05-31,KOSDAQ,984,348,579,57,0.353659,0.588415,2413935790744.0,131059926239337.0,0.142322,-0.438517,-0.52,0.458295,4.819378,0.726827,1.062168,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,1000,984,0,-0.487866,130624105503855.0
2013-05-31,KOSPI,882,325,503,54,0.368481,0.570295,5363926505697.0,1164218037391333.0,0.392213,0.072082,-0.435,0.454479,3.192124,0.674834,1.280631,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,882,0,-0.602585,1162990352681015.0
2013-06-03,KOSDAQ,983,256,687,40,0.260427,0.698881,1938382408411.0,129145696014740.0,0.140826,-1.381885,-1.15,0.394035,2.434537,0.789622,0.852917,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,983,0,-0.973866,128709875279258.0
2013-06-03,KOSPI,874,258,569,47,0.295195,0.65103,3677703525654.0,1156984539655492.0,0.393648,-0.596691,-0.715,0.413632,2.084908,0.68986,0.886926,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,917,874,0,-0.574657,1155356526079094.0
2013-06-04,KOSDAQ,982,271,661,50,0.275967,0.673116,2246040113581.0,127301864800270.0,0.143111,-1.301487,-1.235,0.327807,0.713893,0.845284,0.988291,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,999,982,0,-1.207261,126812918508763.0
2013-06-04,KOSPI,880,280,536,64,0.318182,0.609091,3984004280590.0,1156404299331589.0,0.395577,-0.018162,-0.635,0.360715,2.217331,0.688057,0.960795,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,916,880,0,-0.580193,1155361483645336.0
2013-06-05,KOSDAQ,982,201,742,39,0.204684,0.755601,1884851401906.0,124417727623212.0,0.142112,-2.139804,-1.77,0.279923,-2.669908,0.920943,0.832563,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,998,982,0,-1.929165,123981906887730.0
2013-06-05,KOSPI,877,176,643,58,0.200684,0.733181,4541746548525.0,1139394674909401.0,0.395758,-1.442814,-1.24,0.296554,1.135591,0.760916,1.078713,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,916,877,0,-1.204903,1138041505855818.0
2013-06-07,KOSDAQ,981,216,731,34,0.220183,0.745158,2228915077912.0,121402454201710.0,0.143211,-2.269294,-2.03,0.262984,-5.515336,1.011293,0.988659,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,998,981,0,-2.161233,120854657027368.0
2013-06-07,KOSPI,875,272,540,63,0.310857,0.617143,5503416258276.0,1117571378932394.0,0.387729,-1.8374,-0.71,0.29868,-0.869464,0.865236,1.267098,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,916,875,0,-0.672949,1115920878103891.0
2013-06-10,KOSDAQ,982,694,236,52,0.706721,0.240326,1740065581471.0,123968066496930.0,0.145477,2.22395,1.305,0.333596,-2.934608,1.146707,0.777691,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,998,982,0,1.308788,123532245761448.0
2013-06-10,KOSPI,877,532,289,56,0.606613,0.329532,3767751321811.0,1122836444701452.0,0.386053,0.508555,0.48,0.346306,-1.540866,0.828482,0.895783,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,916,877,0,0.548837,1121198727823061.0
2013-06-11,KOSDAQ,981,441,480,60,0.449541,0.489297,2109303416718.0,124171168472014.0,0.145354,0.235144,0.0,0.371419,-2.138322,1.144898,0.948097,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,998,981,0,-0.055341,123716620556332.0
2013-06-11,KOSPI,879,381,431,67,0.433447,0.49033,4438074338931.0,1115447451749545.0,0.382507,-0.620657,0.0,0.373957,-0.457462,0.752231,1.03704,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,916,879,0,-0.131604,1113847494873802.0
2013-06-12,KOSDAQ,981,377,524,80,0.384302,0.534149,1730229678812.0,123820766050464.0,0.145635,-0.195768,-0.23,0.393086,-1.751678,1.139732,0.792478,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2013.parquet,2,998,981,0,-0.294791,123366218134782.0
